"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","ydstogo","shotgun","no_huddle","posteam_timeouts_remaining","defteam_timeouts_remaining","posteam_score","defteam_score","score_differential","play_type"
1660,2015122712,"BAL","PIT","BAL","home","PIT","PIT",38,"2015-12-27",92,92,1892,1,0,8,0,2,"3",9,1,1,3,3,10,3,7,1
1888,2015122712,"BAL","PIT","BAL","home","PIT","BAL",67,"2015-12-27",30,30,1830,1,0,10,0,2,"1",10,1,0,2,1,13,3,10,0
1926,2015122712,"BAL","PIT","BAL","home","PIT","BAL",61,"2015-12-27",26,26,1826,1,0,10,0,2,"2",4,1,0,1,1,13,3,10,1
1950,2015122712,"BAL","PIT","BAL","home","PIT","BAL",56,"2015-12-27",19,19,1819,1,0,10,0,2,"1",10,1,1,1,1,13,3,10,1
2014,2015122712,"BAL","PIT","BAL","home","PIT","BAL",51,"2015-12-27",13,13,1813,1,0,10,0,2,"1",15,1,1,0,1,13,3,10,1
2036,2015122712,"BAL","PIT","BAL","home","PIT","BAL",51,"2015-12-27",9,9,1809,1,0,10,0,2,"2",15,1,0,0,1,13,3,10,1
2058,2015122712,"BAL","PIT","BAL","home","PIT","BAL",51,"2015-12-27",5,5,1805,1,0,10,0,2,"3",15,1,0,0,1,13,3,10,1
2141,2015122712,"BAL","PIT","BAL","home","PIT","BAL",73,"2015-12-27",895,1795,1795,2,0,11,0,3,"1",15,0,0,3,3,13,3,10,1
2174,2015122712,"BAL","PIT","BAL","home","PIT","BAL",73,"2015-12-27",892,1792,1792,2,0,11,0,3,"2",15,1,0,3,3,13,3,10,1
2196,2015122712,"BAL","PIT","BAL","home","PIT","BAL",73,"2015-12-27",887,1787,1787,2,0,11,0,3,"3",15,1,1,3,3,13,3,10,1
2513,2015122712,"BAL","PIT","BAL","home","PIT","BAL",65,"2015-12-27",673,1573,1573,2,0,13,0,3,"1",10,1,0,3,2,13,10,3,1
2535,2015122712,"BAL","PIT","BAL","home","PIT","BAL",65,"2015-12-27",670,1570,1570,2,0,13,0,3,"2",10,0,0,3,2,13,10,3,0
2556,2015122712,"BAL","PIT","BAL","home","PIT","BAL",54,"2015-12-27",641,1541,1541,2,0,13,0,3,"1",10,0,0,3,2,13,10,3,0
2577,2015122712,"BAL","PIT","BAL","home","PIT","PIT",49,"2015-12-27",606,1506,1506,2,0,13,0,3,"2",5,1,0,3,2,13,10,3,1
2596,2015122712,"BAL","PIT","BAL","home","PIT","BAL",58,"2015-12-27",569,1469,1469,2,0,13,0,3,"3",14,1,1,3,2,13,10,3,1
2761,2015122712,"BAL","PIT","BAL","home","PIT","BAL",87,"2015-12-27",431,1331,1331,2,0,15,0,3,"1",10,0,0,3,1,13,10,3,0
2782,2015122712,"BAL","PIT","BAL","home","PIT","BAL",87,"2015-12-27",397,1297,1297,2,0,15,0,3,"2",10,0,0,3,1,13,10,3,1
2806,2015122712,"BAL","PIT","BAL","home","PIT","BAL",80,"2015-12-27",365,1265,1265,2,0,15,0,3,"3",3,1,1,3,1,13,10,3,1
2830,2015122712,"BAL","PIT","BAL","home","PIT","BAL",67,"2015-12-27",335,1235,1235,2,0,15,0,3,"1",10,0,0,3,1,13,10,3,0
2851,2015122712,"BAL","PIT","BAL","home","PIT","BAL",66,"2015-12-27",297,1197,1197,2,0,15,0,3,"2",9,1,0,3,1,13,10,3,1
2875,2015122712,"BAL","PIT","BAL","home","PIT","BAL",58,"2015-12-27",261,1161,1161,2,0,15,0,3,"3",1,0,0,3,1,13,10,3,1
2899,2015122712,"BAL","PIT","BAL","home","PIT","BAL",56,"2015-12-27",218,1118,1118,2,0,15,0,3,"1",10,0,0,3,1,13,10,3,0
2924,2015122712,"BAL","PIT","BAL","home","PIT","BAL",56,"2015-12-27",175,1075,1075,2,0,15,0,3,"2",10,1,0,3,1,13,10,3,1
2948,2015122712,"BAL","PIT","BAL","home","PIT","BAL",50,"2015-12-27",149,1049,1049,2,0,15,0,3,"3",4,1,1,3,1,13,10,3,1
2972,2015122712,"BAL","PIT","BAL","home","PIT","PIT",45,"2015-12-27",113,1013,1013,2,0,15,0,3,"1",10,0,0,3,1,13,10,3,1
2994,2015122712,"BAL","PIT","BAL","home","PIT","PIT",45,"2015-12-27",109,1009,1009,2,0,15,0,3,"2",10,1,0,3,1,13,10,3,0
3015,2015122712,"BAL","PIT","BAL","home","PIT","PIT",43,"2015-12-27",71,971,971,2,0,15,0,3,"3",8,1,1,3,1,13,10,3,1
3198,2015122712,"BAL","PIT","BAL","home","PIT","BAL",58,"2015-12-27",775,775,775,2,0,17,0,4,"1",10,1,0,3,1,13,10,3,1
3255,2015122712,"BAL","PIT","BAL","home","PIT","BAL",71,"2015-12-27",735,735,735,2,0,17,0,4,"2",23,1,0,3,1,13,10,3,1
3302,2015122712,"BAL","PIT","BAL","home","PIT","PIT",37,"2015-12-27",685,685,685,2,0,17,0,4,"1",15,0,0,3,1,13,10,3,1
3330,2015122712,"BAL","PIT","BAL","home","PIT","PIT",3,"2015-12-27",646,646,646,2,0,17,0,4,"1",3,0,0,3,1,13,10,3,1
3352,2015122712,"BAL","PIT","BAL","home","PIT","PIT",3,"2015-12-27",640,640,640,2,0,17,1,4,"2",3,0,0,3,1,13,10,3,0
3694,2015122712,"BAL","PIT","BAL","home","PIT","BAL",76,"2015-12-27",384,384,384,2,0,19,0,4,"1",10,1,0,3,1,20,17,3,0
3715,2015122712,"BAL","PIT","BAL","home","PIT","BAL",62,"2015-12-27",345,345,345,2,0,19,0,4,"1",10,0,0,3,1,20,17,3,0
3736,2015122712,"BAL","PIT","BAL","home","PIT","BAL",52,"2015-12-27",298,298,298,2,0,19,0,4,"1",10,0,0,3,1,20,17,3,0
3757,2015122712,"BAL","PIT","BAL","home","PIT","PIT",46,"2015-12-27",263,263,263,2,0,19,0,4,"2",4,0,0,3,1,20,17,3,0
3778,2015122712,"BAL","PIT","BAL","home","PIT","PIT",44,"2015-12-27",226,226,226,2,0,19,0,4,"3",2,1,0,3,1,20,17,3,0
3968,2015122712,"BAL","PIT","BAL","home","PIT","PIT",37,"2015-12-27",109,109,109,2,0,21,0,4,"1",10,0,0,3,1,20,17,3,0
4010,2015122712,"BAL","PIT","BAL","home","PIT","PIT",41,"2015-12-27",103,103,103,2,0,21,0,4,"2",14,0,0,3,0,20,17,3,0
4048,2015122712,"BAL","PIT","BAL","home","PIT","PIT",38,"2015-12-27",59,59,59,2,0,21,0,4,"3",11,0,0,2,0,20,17,3,0
187,2016010303,"CLE","PIT","CLE","home","PIT","PIT",39,"2016-01-03",772,1672,3472,1,0,2,0,1,"1",10,1,0,3,3,0,0,0,1
211,2016010303,"CLE","PIT","CLE","home","PIT","PIT",34,"2016-01-03",738,1638,3438,1,0,2,0,1,"2",5,1,0,3,3,0,0,0,0
232,2016010303,"CLE","PIT","CLE","home","PIT","PIT",34,"2016-01-03",696,1596,3396,1,0,2,0,1,"3",5,1,0,3,3,0,0,0,1
546,2016010303,"CLE","PIT","CLE","home","PIT","CLE",79,"2016-01-03",419,1319,3119,1,0,4,0,1,"1",10,1,0,3,3,0,7,-7,1
570,2016010303,"CLE","PIT","CLE","home","PIT","CLE",73,"2016-01-03",390,1290,3090,1,0,4,0,1,"2",4,0,0,3,3,0,7,-7,1
627,2016010303,"CLE","PIT","CLE","home","PIT","CLE",62,"2016-01-03",344,1244,3044,1,0,4,0,1,"1",10,1,0,3,3,0,7,-7,1
646,2016010303,"CLE","PIT","CLE","home","PIT","CLE",68,"2016-01-03",301,1201,3001,1,0,4,0,1,"2",16,1,0,3,3,0,7,-7,0
667,2016010303,"CLE","PIT","CLE","home","PIT","CLE",68,"2016-01-03",259,1159,2959,1,0,4,0,1,"3",16,1,0,3,3,0,7,-7,1
737,2016010303,"CLE","PIT","CLE","home","PIT","PIT",24,"2016-01-03",201,1101,2901,1,0,6,0,1,"1",10,1,0,3,3,0,7,-7,1
761,2016010303,"CLE","PIT","CLE","home","PIT","PIT",24,"2016-01-03",166,1066,2866,1,0,6,0,1,"2",10,0,0,3,3,0,7,-7,0
782,2016010303,"CLE","PIT","CLE","home","PIT","PIT",9,"2016-01-03",125,1025,2825,1,0,6,0,1,"1",9,0,0,3,3,0,7,-7,0
803,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",89,989,2789,1,0,6,0,1,"2",11,1,0,3,3,0,7,-7,1
825,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",82,982,2782,1,0,6,0,1,"3",11,1,0,3,3,0,7,-7,1
1135,2016010303,"CLE","PIT","CLE","home","PIT","CLE",62,"2016-01-03",751,751,2551,1,0,8,0,2,"1",10,0,0,3,3,3,7,-4,0
1193,2016010303,"CLE","PIT","CLE","home","PIT","CLE",57,"2016-01-03",708,708,2508,1,0,8,0,2,"1",10,0,0,3,3,3,7,-4,1
1217,2016010303,"CLE","PIT","CLE","home","PIT","CLE",52,"2016-01-03",672,672,2472,1,0,8,0,2,"2",5,1,0,3,3,3,7,-4,0
1238,2016010303,"CLE","PIT","CLE","home","PIT","PIT",45,"2016-01-03",634,634,2434,1,0,8,0,2,"1",10,0,0,3,3,3,7,-4,0
1259,2016010303,"CLE","PIT","CLE","home","PIT","PIT",45,"2016-01-03",597,597,2397,1,0,8,0,2,"2",10,1,0,3,3,3,7,-4,1
1283,2016010303,"CLE","PIT","CLE","home","PIT","PIT",44,"2016-01-03",597,597,2397,1,0,8,0,2,"3",9,1,0,3,3,3,7,-4,1
1413,2016010303,"CLE","PIT","CLE","home","PIT","CLE",52,"2016-01-03",434,434,2234,1,0,10,0,2,"1",10,1,0,3,3,3,7,-4,1
1437,2016010303,"CLE","PIT","CLE","home","PIT","PIT",44,"2016-01-03",402,402,2202,1,0,10,0,2,"2",2,0,0,3,3,3,7,-4,0
1458,2016010303,"CLE","PIT","CLE","home","PIT","PIT",40,"2016-01-03",361,361,2161,1,0,10,0,2,"1",10,0,0,3,3,3,7,-4,0
1479,2016010303,"CLE","PIT","CLE","home","PIT","PIT",36,"2016-01-03",319,319,2119,1,0,10,0,2,"2",6,1,0,3,3,3,7,-4,1
1503,2016010303,"CLE","PIT","CLE","home","PIT","PIT",22,"2016-01-03",277,277,2077,1,0,10,0,2,"1",10,0,0,3,3,3,7,-4,0
1524,2016010303,"CLE","PIT","CLE","home","PIT","PIT",15,"2016-01-03",236,236,2036,1,0,10,0,2,"2",3,0,0,3,3,3,7,-4,0
1568,2016010303,"CLE","PIT","CLE","home","PIT","PIT",20,"2016-01-03",172,172,1972,1,0,10,0,2,"3",8,1,0,3,3,3,7,-4,1
1592,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",141,141,1941,1,0,10,0,2,"1",10,0,0,3,3,3,7,-4,1
1614,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",137,137,1937,1,0,10,0,2,"2",10,1,0,3,3,3,7,-4,1
1636,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",134,134,1934,1,0,10,0,2,"3",10,1,0,3,3,3,7,-4,1
1907,2016010303,"CLE","PIT","CLE","home","PIT","CLE",80,"2016-01-03",58,58,1858,1,0,12,0,2,"1",10,1,0,3,1,6,14,-8,1
1948,2016010303,"CLE","PIT","CLE","home","PIT","CLE",68,"2016-01-03",48,48,1848,1,0,12,0,2,"1",10,1,0,2,1,6,14,-8,1
1972,2016010303,"CLE","PIT","CLE","home","PIT","PIT",48,"2016-01-03",39,39,1839,1,0,12,0,2,"1",10,1,0,2,1,6,14,-8,1
1994,2016010303,"CLE","PIT","CLE","home","PIT","PIT",48,"2016-01-03",33,33,1833,1,0,12,0,2,"2",10,1,0,2,1,6,14,-8,1
2031,2016010303,"CLE","PIT","CLE","home","PIT","CLE",57,"2016-01-03",28,28,1828,1,0,12,0,2,"3",19,1,0,1,1,6,14,-8,1
2072,2016010303,"CLE","PIT","CLE","home","PIT","PIT",15,"2016-01-03",17,17,1817,1,0,12,0,2,"1",10,1,0,0,1,6,14,-8,1
2094,2016010303,"CLE","PIT","CLE","home","PIT","PIT",15,"2016-01-03",17,17,1817,1,0,12,0,2,"2",10,1,0,0,1,6,14,-8,1
2116,2016010303,"CLE","PIT","CLE","home","PIT","PIT",15,"2016-01-03",9,9,1809,1,0,12,0,2,"3",10,1,0,0,1,6,14,-8,1
2216,2016010303,"CLE","PIT","CLE","home","PIT","CLE",93,"2016-01-03",895,1795,1795,2,0,13,0,3,"1",10,0,0,3,3,9,14,-5,1
2238,2016010303,"CLE","PIT","CLE","home","PIT","CLE",93,"2016-01-03",892,1792,1792,2,0,13,0,3,"2",10,1,0,3,3,9,14,-5,0
2259,2016010303,"CLE","PIT","CLE","home","PIT","CLE",91,"2016-01-03",853,1753,1753,2,0,13,0,3,"3",8,1,0,3,3,9,14,-5,1
2351,2016010303,"CLE","PIT","CLE","home","PIT","PIT",9,"2016-01-03",785,1685,1685,2,0,15,0,3,"1",9,0,0,3,3,9,14,-5,0
2372,2016010303,"CLE","PIT","CLE","home","PIT","PIT",5,"2016-01-03",742,1642,1642,2,0,15,0,3,"2",5,1,0,3,3,9,14,-5,1
2394,2016010303,"CLE","PIT","CLE","home","PIT","PIT",5,"2016-01-03",737,1637,1637,2,0,15,0,3,"3",5,1,0,3,3,9,14,-5,1
2616,2016010303,"CLE","PIT","CLE","home","PIT","CLE",73,"2016-01-03",574,1474,1474,2,0,17,0,3,"1",10,1,0,3,3,9,17,-8,0
2637,2016010303,"CLE","PIT","CLE","home","PIT","CLE",64,"2016-01-03",540,1440,1440,2,0,17,0,3,"2",1,0,0,3,3,9,17,-8,0
2658,2016010303,"CLE","PIT","CLE","home","PIT","CLE",65,"2016-01-03",506,1406,1406,2,0,17,0,3,"3",2,0,0,3,3,9,17,-8,1
2682,2016010303,"CLE","PIT","CLE","home","PIT","CLE",54,"2016-01-03",463,1363,1363,2,0,17,0,3,"1",10,0,0,3,3,9,17,-8,0
2703,2016010303,"CLE","PIT","CLE","home","PIT","MID",50,"2016-01-03",439,1339,1339,2,0,17,0,3,"2",6,0,0,3,3,9,17,-8,0
2728,2016010303,"CLE","PIT","CLE","home","PIT","PIT",33,"2016-01-03",403,1303,1303,2,0,17,0,3,"1",10,0,0,3,3,9,17,-8,0
2749,2016010303,"CLE","PIT","CLE","home","PIT","PIT",30,"2016-01-03",363,1263,1263,2,0,17,0,3,"2",7,1,0,3,3,9,17,-8,0
2770,2016010303,"CLE","PIT","CLE","home","PIT","PIT",26,"2016-01-03",320,1220,1220,2,0,17,0,3,"3",3,1,0,3,3,9,17,-8,1
2815,2016010303,"CLE","PIT","CLE","home","PIT","PIT",23,"2016-01-03",229,1129,1129,2,0,17,0,3,"1",10,1,0,3,3,9,17,-8,1
2837,2016010303,"CLE","PIT","CLE","home","PIT","PIT",23,"2016-01-03",225,1125,1125,2,0,17,0,3,"2",10,1,0,3,3,9,17,-8,0
2858,2016010303,"CLE","PIT","CLE","home","PIT","PIT",19,"2016-01-03",183,1083,1083,2,0,17,0,3,"3",6,1,0,3,3,9,17,-8,1
2882,2016010303,"CLE","PIT","CLE","home","PIT","PIT",13,"2016-01-03",143,1043,1043,2,0,17,0,3,"1",10,1,0,3,3,9,17,-8,1
2964,2016010303,"CLE","PIT","CLE","home","PIT","PIT",15,"2016-01-03",81,981,981,2,0,17,0,3,"1",10,0,0,3,3,9,17,-8,0
2985,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",43,943,943,2,0,17,0,3,"2",6,0,0,3,3,9,17,-8,0
3022,2016010303,"CLE","PIT","CLE","home","PIT","PIT",11,"2016-01-03",900,900,900,2,0,17,0,4,"3",6,1,0,3,3,9,17,-8,1
3266,2016010303,"CLE","PIT","CLE","home","PIT","CLE",99,"2016-01-03",707,707,707,2,0,19,0,4,"1",10,0,0,3,3,12,17,-5,1
3290,2016010303,"CLE","PIT","CLE","home","PIT","CLE",79,"2016-01-03",664,664,664,2,0,19,0,4,"1",10,1,0,3,3,12,17,-5,1
3319,2016010303,"CLE","PIT","CLE","home","PIT","CLE",79,"2016-01-03",659,659,659,2,0,19,0,4,"2",10,1,0,3,3,12,17,-5,1
3640,2016010303,"CLE","PIT","CLE","home","PIT","CLE",73,"2016-01-03",427,427,427,2,0,23,0,4,"1",10,1,0,3,3,12,28,-16,1
3664,2016010303,"CLE","PIT","CLE","home","PIT","CLE",62,"2016-01-03",401,401,401,2,0,23,0,4,"1",10,1,1,3,3,12,28,-16,1
3686,2016010303,"CLE","PIT","CLE","home","PIT","CLE",62,"2016-01-03",397,397,397,2,0,23,0,4,"2",10,1,0,3,3,12,28,-16,1
3745,2016010303,"CLE","PIT","CLE","home","PIT","PIT",42,"2016-01-03",348,348,348,2,0,23,0,4,"1",10,1,0,3,3,12,28,-16,1
3767,2016010303,"CLE","PIT","CLE","home","PIT","PIT",42,"2016-01-03",343,343,343,2,0,23,0,4,"2",10,1,0,3,3,12,28,-16,1
3825,2016010303,"CLE","PIT","CLE","home","PIT","PIT",38,"2016-01-03",310,310,310,2,0,23,0,4,"3",6,1,0,3,3,12,28,-16,1
3981,2016010303,"CLE","PIT","CLE","home","PIT","CLE",80,"2016-01-03",126,126,126,2,0,25,0,4,"1",10,1,0,3,3,12,28,-16,1
4003,2016010303,"CLE","PIT","CLE","home","PIT","CLE",80,"2016-01-03",121,121,121,2,0,25,0,4,"2",10,1,0,3,3,12,28,-16,1
4077,2016010303,"CLE","PIT","CLE","home","PIT","CLE",60,"2016-01-03",109,109,109,2,0,25,0,4,"1",5,1,0,3,3,12,28,-16,1
4113,2016010303,"CLE","PIT","CLE","home","PIT","CLE",68,"2016-01-03",100,100,100,2,0,25,0,4,"2",13,1,0,2,3,12,28,-16,1
4137,2016010303,"CLE","PIT","CLE","home","PIT","CLE",60,"2016-01-03",74,74,74,2,0,25,0,4,"3",5,1,1,2,3,12,28,-16,1
132,2016091806,"PIT","CIN","CIN","away","PIT","CIN",80,"2016-09-18",793,1693,3493,1,0,2,0,1,"1",10,0,0,3,3,0,0,0,0
153,2016091806,"PIT","CIN","CIN","away","PIT","CIN",80,"2016-09-18",762,1662,3462,1,0,2,0,1,"2",10,1,0,3,3,0,0,0,0
174,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",723,1623,3423,1,0,2,0,1,"3",5,1,0,3,3,0,0,0,1
198,2016091806,"PIT","CIN","CIN","away","PIT","CIN",65,"2016-09-18",687,1587,3387,1,0,2,0,1,"1",10,0,0,3,3,0,0,0,0
219,2016091806,"PIT","CIN","CIN","away","PIT","CIN",63,"2016-09-18",656,1556,3356,1,0,2,0,1,"2",8,0,0,3,3,0,0,0,0
240,2016091806,"PIT","CIN","CIN","away","PIT","CIN",61,"2016-09-18",631,1531,3331,1,0,2,0,1,"3",6,1,0,3,3,0,0,0,1
578,2016091806,"PIT","CIN","CIN","away","PIT","CIN",77,"2016-09-18",385,1285,3085,1,0,4,0,1,"1",10,1,0,3,3,0,0,0,1
611,2016091806,"PIT","CIN","CIN","away","PIT","CIN",77,"2016-09-18",381,1281,3081,1,0,4,0,1,"2",10,1,0,3,3,0,0,0,0
632,2016091806,"PIT","CIN","CIN","away","PIT","CIN",74,"2016-09-18",344,1244,3044,1,0,4,0,1,"3",7,1,0,3,3,0,0,0,1
877,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",226,1126,2926,1,0,6,0,1,"1",10,1,0,3,2,0,7,-7,1
906,2016091806,"PIT","CIN","CIN","away","PIT","CIN",62,"2016-09-18",208,1108,2908,1,0,6,0,1,"1",10,1,0,3,2,0,7,-7,0
927,2016091806,"PIT","CIN","CIN","away","PIT","CIN",57,"2016-09-18",174,1074,2874,1,0,6,0,1,"2",5,1,0,3,2,0,7,-7,1
951,2016091806,"PIT","CIN","CIN","away","PIT","PIT",36,"2016-09-18",149,1049,2849,1,0,6,0,1,"1",10,1,1,3,2,0,7,-7,1
975,2016091806,"PIT","CIN","CIN","away","PIT","PIT",15,"2016-09-18",109,1009,2809,1,0,6,0,1,"1",10,1,0,3,2,0,7,-7,0
996,2016091806,"PIT","CIN","CIN","away","PIT","PIT",11,"2016-09-18",68,968,2768,1,0,6,0,1,"2",6,1,0,3,2,0,7,-7,1
1018,2016091806,"PIT","CIN","CIN","away","PIT","PIT",11,"2016-09-18",65,965,2765,1,0,6,0,1,"3",6,1,0,3,2,0,7,-7,1
1316,2016091806,"PIT","CIN","CIN","away","PIT","CIN",90,"2016-09-18",695,695,2495,1,0,8,0,2,"1",10,0,0,3,2,3,7,-4,0
1337,2016091806,"PIT","CIN","CIN","away","PIT","CIN",90,"2016-09-18",659,659,2459,1,0,8,0,2,"2",10,1,0,3,2,3,7,-4,1
1363,2016091806,"PIT","CIN","CIN","away","PIT","CIN",90,"2016-09-18",655,655,2455,1,0,8,0,2,"3",10,1,0,3,2,3,7,-4,1
1537,2016091806,"PIT","CIN","CIN","away","PIT","CIN",91,"2016-09-18",511,511,2311,1,0,10,0,2,"1",10,0,0,3,2,3,7,-4,0
1558,2016091806,"PIT","CIN","CIN","away","PIT","CIN",90,"2016-09-18",477,477,2277,1,0,10,0,2,"2",9,1,0,3,2,3,7,-4,1
1582,2016091806,"PIT","CIN","CIN","away","PIT","CIN",82,"2016-09-18",451,451,2251,1,0,10,0,2,"3",1,0,1,3,2,3,7,-4,1
1747,2016091806,"PIT","CIN","CIN","away","PIT","CIN",97,"2016-09-18",355,355,2155,1,0,12,0,2,"1",10,0,0,3,2,3,7,-4,1
1769,2016091806,"PIT","CIN","CIN","away","PIT","CIN",97,"2016-09-18",351,351,2151,1,0,12,0,2,"2",10,1,0,3,2,3,7,-4,1
1795,2016091806,"PIT","CIN","CIN","away","PIT","CIN",97,"2016-09-18",348,348,2148,1,0,12,0,2,"3",10,1,0,3,2,3,7,-4,0
1945,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",250,250,2050,1,0,14,0,2,"1",10,1,0,3,2,3,10,-7,1
1969,2016091806,"PIT","CIN","CIN","away","PIT","CIN",68,"2016-09-18",226,226,2026,1,0,14,0,2,"2",3,1,1,3,2,3,10,-7,1
1991,2016091806,"PIT","CIN","CIN","away","PIT","CIN",68,"2016-09-18",222,222,2022,1,0,14,0,2,"3",3,1,0,3,2,3,10,-7,1
2015,2016091806,"PIT","CIN","CIN","away","PIT","CIN",52,"2016-09-18",194,194,1994,1,0,14,0,2,"1",10,1,1,3,2,3,10,-7,0
2036,2016091806,"PIT","CIN","CIN","away","PIT","CIN",50,"2016-09-18",171,171,1971,1,0,14,0,2,"2",8,1,1,3,2,3,10,-7,1
2058,2016091806,"PIT","CIN","CIN","away","PIT","CIN",50,"2016-09-18",164,164,1964,1,0,14,0,2,"3",8,1,0,3,2,3,10,-7,1
2219,2016091806,"PIT","CIN","CIN","away","PIT","CIN",68,"2016-09-18",48,48,1848,1,0,16,0,2,"1",10,1,0,3,2,3,10,-7,1
2260,2016091806,"PIT","CIN","CIN","away","PIT","PIT",44,"2016-09-18",38,38,1838,1,0,16,0,2,"1",10,1,0,2,2,3,10,-7,1
2282,2016091806,"PIT","CIN","CIN","away","PIT","PIT",44,"2016-09-18",33,33,1833,1,0,16,0,2,"2",10,1,0,2,2,3,10,-7,1
2306,2016091806,"PIT","CIN","CIN","away","PIT","PIT",37,"2016-09-18",25,25,1825,1,0,16,0,2,"3",3,1,0,2,2,3,10,-7,1
2369,2016091806,"PIT","CIN","CIN","away","PIT","PIT",32,"2016-09-18",16,16,1816,1,0,16,0,2,"1",10,1,0,1,2,3,10,-7,1
2403,2016091806,"PIT","CIN","CIN","away","PIT","PIT",15,"2016-09-18",10,10,1810,1,0,16,0,2,"1",10,1,0,1,2,3,10,-7,1
2473,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",900,1800,1800,2,0,17,0,3,"1",10,1,0,3,3,6,10,-4,1
2495,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",896,1796,1796,2,0,17,0,3,"2",10,0,0,3,3,6,10,-4,0
2516,2016091806,"PIT","CIN","CIN","away","PIT","CIN",72,"2016-09-18",860,1760,1760,2,0,17,0,3,"3",7,1,0,3,3,6,10,-4,1
2707,2016091806,"PIT","CIN","CIN","away","PIT","CIN",92,"2016-09-18",703,1603,1603,2,0,19,0,3,"1",10,0,0,3,3,6,10,-4,1
2744,2016091806,"PIT","CIN","CIN","away","PIT","CIN",52,"2016-09-18",670,1570,1570,2,0,19,0,3,"1",10,1,0,3,3,6,10,-4,1
2763,2016091806,"PIT","CIN","CIN","away","PIT","CIN",52,"2016-09-18",629,1529,1529,2,0,19,0,3,"2",10,1,0,3,3,6,10,-4,0
2786,2016091806,"PIT","CIN","CIN","away","PIT","CIN",51,"2016-09-18",589,1489,1489,2,0,19,0,3,"3",9,1,0,3,3,6,10,-4,1
3080,2016091806,"PIT","CIN","CIN","away","PIT","CIN",90,"2016-09-18",344,1244,1244,2,0,21,0,3,"1",25,1,0,3,3,6,17,-11,1
3104,2016091806,"PIT","CIN","CIN","away","PIT","CIN",61,"2016-09-18",314,1214,1214,2,0,21,0,3,"1",10,1,1,3,3,6,17,-11,1
3130,2016091806,"PIT","CIN","CIN","away","PIT","CIN",61,"2016-09-18",306,1206,1206,2,0,21,0,3,"2",10,1,0,3,3,6,17,-11,1
3154,2016091806,"PIT","CIN","CIN","away","PIT","CIN",54,"2016-09-18",263,1163,1163,2,0,21,0,3,"3",3,1,0,3,3,6,17,-11,1
3211,2016091806,"PIT","CIN","CIN","away","PIT","PIT",14,"2016-09-18",232,1132,1132,2,0,21,0,3,"1",10,1,0,3,3,6,17,-11,1
3235,2016091806,"PIT","CIN","CIN","away","PIT","PIT",10,"2016-09-18",186,1086,1086,2,0,21,0,3,"2",6,1,0,3,3,6,17,-11,1
3298,2016091806,"PIT","CIN","CIN","away","PIT","PIT",1,"2016-09-18",178,1078,1078,2,0,21,0,3,"1",1,0,0,3,3,6,17,-11,0
3321,2016091806,"PIT","CIN","CIN","away","PIT","PIT",3,"2016-09-18",144,1044,1044,2,0,21,0,3,"2",3,0,0,3,3,6,17,-11,1
3343,2016091806,"PIT","CIN","CIN","away","PIT","PIT",3,"2016-09-18",139,1039,1039,2,0,21,0,3,"3",3,1,0,3,3,6,17,-11,1
3566,2016091806,"PIT","CIN","CIN","away","PIT","CIN",91,"2016-09-18",9,909,909,2,0,23,0,3,"1",10,1,0,3,3,9,17,-8,0
3603,2016091806,"PIT","CIN","CIN","away","PIT","CIN",87,"2016-09-18",900,900,900,2,0,23,0,4,"2",6,1,0,3,3,9,17,-8,1
3627,2016091806,"PIT","CIN","CIN","away","PIT","CIN",78,"2016-09-18",880,880,880,2,0,23,0,4,"1",10,1,1,3,3,9,17,-8,1
3649,2016091806,"PIT","CIN","CIN","away","PIT","CIN",78,"2016-09-18",876,876,876,2,0,23,0,4,"2",10,1,0,3,3,9,17,-8,0
3670,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",834,834,834,2,0,23,0,4,"3",7,1,0,3,3,9,17,-8,1
4035,2016091806,"PIT","CIN","CIN","away","PIT","CIN",75,"2016-09-18",408,408,408,2,0,25,0,4,"1",10,1,0,3,2,9,24,-15,1
4064,2016091806,"PIT","CIN","CIN","away","PIT","CIN",68,"2016-09-18",379,379,379,2,0,25,0,4,"2",3,1,0,3,2,9,24,-15,1
4091,2016091806,"PIT","CIN","CIN","away","PIT","CIN",56,"2016-09-18",348,348,348,2,0,25,0,4,"1",10,1,0,3,2,9,24,-15,1
